0,1
-9.083306000038933,-14.609261623348857
-9.294524035450921,-12.089903114717073
-9.917574841348085,-12.785507763008956
-9.679982657525281,-12.280944024455007
-9.042390845777865,-14.947969083847696
-9.429533280342794,-16.633065366539025
-10.100590408503987,-13.686823459806114
-9.154984196611604,-14.012306973494983
-9.823469241052093,-11.55480996545525
-8.884465207897817,-12.4111167571986
-8.640859191871439,-15.671601779390041
-9.147098226910797,-13.701546511067543
-9.18860439430837,-11.87016947475911
-10.30932905959396,-11.6713899637122
-8.380054625740328,-16.756579555114268
-8.775763947178076,-17.294092632036755
-9.294603128266225,-16.67493529057499
-9.62689882950007,-14.885727586264984
-9.013335872267309,-16.469146079856216
-9.217587221353112,-15.993818028965507
-8.41003324559368,-14.414915001002646
-9.837761173561306,-15.972040086852818
-10.418952530781107,-14.062732745120531
-10.86543784773975,-15.374277296105495
-8.489762630063437,-13.539170056515724
-8.837528017937917,-12.157432155522951
-10.42763342718719,-15.07237550945201
-8.932332005037333,-14.719926407772775
-9.037760141614006,-14.277863212032617
-9.323852845106359,-12.839532397127819
-9.184096097077754,-12.524600722276231
-10.305413286149724,-15.32981814302829
-8.101553327303293,-16.49272755308966
-8.388338875150856,-16.884505603035638
-9.19685981338222,-12.560817581965027
-9.644015506284969,-13.098781852277341
-8.542383976890907,-15.055466979053605
-8.305358608617682,-14.672868571239235
-10.050017076265393,-11.8812543629094
-9.032359031312634,-14.137025447524067
-9.734940593162705,-14.72435692939663
-9.499510863263529,-10.858354432278716
-10.270318407283325,-12.497355079562956
-10.831727241115798,-15.794928677772925
-9.813556771789207,-16.41423308054417
-9.581521388178743,-12.00980005258414
-8.68404839365958,-15.840886158068422
-9.950000710074452,-12.690477019762392
-8.718064046974208,-15.592273149142558
-9.36944574147611,-13.573148202438121
5.641683723285651,5.8842213916141475
6.061255032461347,5.742770014380779
5.358599199226266,6.212176788240574
4.775916995131031,1.744572339369313
4.932937467938013,5.3667558947080085
5.563600822060521,3.262600135219118
5.912017328320921,6.591809900188338
5.690309434044904,0.2851412459171274
5.054503207568702,4.694716331302686
6.3557648663756,2.2559911613146233
5.329084122998475,0.19183890864056413
6.437443674073651,4.339057146630533
4.85067871612895,0.9052527589487522
5.445262501022605,4.594897115163626
6.437710092171518,2.2298071345279413
5.712701569416652,5.3880338165436275
6.59656634219137,4.374206099407045
5.8530820834904445,1.4161766570556795
3.387698478579135,4.344666424397577
5.401718440401144,1.309323957761429
4.644378367391304,8.156094415278899
5.644738864571676,3.000799272064557
3.741579758764486,5.371542292641258
5.044846977049941,3.587239646441421
5.345460163958703,4.057968352452733
5.5270449927947185,5.136908687227605
4.84400655129392,5.394383471424594
4.943695498226508,7.75212452675616
6.074663643262819,4.6630468905382685
5.807271426866303,0.8848150210097057
5.2935136845938455,1.0786905401765787
5.394863326098168,0.7843931630390079
5.685191869510039,2.0407269039085305
3.859287541000213,6.653066219875534
6.742308621020869,4.188651718451743
6.338661335324603,6.478253205797198
5.503470796399642,5.96342526096607
3.9493248535758947,3.2397644609335132
6.274649335905111,3.016241876144599
5.1829205109374525,1.9897382540380302
5.117110765266006,2.301482595703094
5.7664212101087005,4.597563335168321
5.390651637974049,1.9524480169116534
5.603961264129916,0.28409501759582384
5.597438476944026,2.547801838408964
6.1782013965594595,2.9085510372363306
6.006495710454158,3.066002530147622
5.581970623039934,3.7739817803510216
5.929771379308604,0.35174217272996594
5.819489317798805,2.7329391202506312
3.0637599176422086,13.226931955725535
3.3104683147879843,8.805342837230071
4.359907329832747,11.850593498676323
4.476803177032956,9.576730245798565
3.4840282153336735,11.823602012274407
5.260516828881472,12.402903386216286
2.497635924783869,6.941742036427463
5.548213747719095,11.25196037128171
5.004729340191522,10.075200226694909
3.7476915639626536,13.467261725682997
3.641438420802781,10.482712180047638
3.7976260403495403,9.501472520150529
3.6758411048315067,11.37704132933557
2.8210124392652705,8.908872297890815
2.1108629608049627,11.789326457782323
2.820518265179672,12.23630153402273
4.563743474761959,9.65112291945012
4.806604801426949,13.538707630999918
5.440885531368502,12.612925490285983
3.262478729732732,4.918852735032703
3.5491678888655165,12.501619369689934
2.9434685159899376,8.904640770672511
5.526629013270903,12.153875770523275
3.741046025905367,8.374180789126491
3.8213529372227275,11.824475461094034
5.4209930597963085,11.024655825495701
3.8777631478122485,8.254744819023113
4.28325300219688,8.37740403581113
3.336895957573854,10.970515339432033
5.775050565249841,10.395315970873291
5.3892901676651865,11.438056033879917
4.999982578660354,13.497527227691524
3.054358602526627,11.388621127246445
4.27989213539632,6.020337598708057
3.5293437156231513,5.829103439835514
4.6187654855551905,12.700670447795742
2.8455527033341355,12.90635483559802
4.573225595897249,9.595233132676656
4.243534230261535,8.227303073104776
3.6930536326136587,11.451986524704456
3.1522130655935383,12.60645650266739
2.919693477143647,12.093076318079465
3.3105258505473842,8.80460697656468
3.6356507658401,12.59390386985487
3.1750116497765752,13.090201482037363
2.893692683991579,11.973647022381044
3.3416704024281816,8.979527316092001
3.6571185036352443,10.366034957417334
2.6630700456051803,12.610935949789887
4.211583299887084,8.581547275194204
